timestamp,ros_time,datetime,latitude,longitude,altitude,status,service
1757416968.1156394,1757416968.1153781,2025-09-09 11:22:48.115639,29.746863192833334,106.55361440933333,240.14100000000002,2,1
1757416968.2161708,1757416968.2158818,2025-09-09 11:22:48.216171,29.746862530333335,106.55361270066666,240.14,2,1
1757416968.316955,1757416968.3166316,2025-09-09 11:22:48.316955,29.746861954666667,106.55361102766666,240.14,2,1
1757416968.4175982,1757416968.417184,2025-09-09 11:22:48.417598,29.746861376666665,106.55360932816667,240.14,2,1
1757416968.5180168,1757416968.5177724,2025-09-09 11:22:48.518017,29.746860752666667,106.55360753183334,240.135,2,1
1757416968.620362,1757416968.6200936,2025-09-09 11:22:48.620362,29.74686013,106.55360570416667,240.13099999999997,2,1
1757416968.721475,1757416968.7211335,2025-09-09 11:22:48.721475,29.746859504,106.55360387333333,240.132,2,1
1757416968.821587,1757416968.821384,2025-09-09 11:22:48.821587,29.746858877166666,106.55360201083333,240.13299999999998,2,1
1757416968.913031,1757416968.912752,2025-09-09 11:22:48.913031,29.746858278166666,106.55360014333333,240.142,2,1
1757416969.0148,1757416969.0144045,2025-09-09 11:22:49.014800,29.746857669833332,106.55359825316667,240.151,2,1
1757416969.1157858,1757416969.1154063,2025-09-09 11:22:49.115786,29.746856923333333,106.55359621866667,240.14499999999998,2,1
1757416969.216063,1757416969.2156937,2025-09-09 11:22:49.216063,29.746856177833333,106.55359416366667,240.14,2,1
1757416969.316798,1757416969.316436,2025-09-09 11:22:49.316798,29.746855636,106.5535923745,240.14600000000002,2,1
1757416969.4171367,1757416969.4168842,2025-09-09 11:22:49.417137,29.746855104,106.55359057333334,240.15300000000002,2,1
1757416969.5178266,1757416969.5175226,2025-09-09 11:22:49.517827,29.746854451166666,106.55358862983333,240.147,2,1
1757416969.6181653,1757416969.6179063,2025-09-09 11:22:49.618165,29.746853801333334,106.55358667266667,240.144,2,1
1757416969.7190516,1757416969.7186592,2025-09-09 11:22:49.719052,29.7468530975,106.553584686,240.156,2,1
1757416969.8212752,1757416969.8210876,2025-09-09 11:22:49.821275,29.7468524195,106.55358266833333,240.166,2,1
1757416969.9131408,1757416969.9126902,2025-09-09 11:22:49.913141,29.746851955166665,106.55358067016667,240.15800000000002,2,1
1757416970.0146682,1757416970.014376,2025-09-09 11:22:50.014668,29.7468514765,106.55357863816667,240.14799999999997,2,1
1757416970.1153164,1757416970.1150723,2025-09-09 11:22:50.115316,29.7468508845,106.5535764355,240.13599999999997,2,1
1757416970.2158556,1757416970.2156248,2025-09-09 11:22:50.215856,29.746850339333335,106.553574212,240.125,2,1
